"Entry ID","Structure Author","Deposition Date","Resolution (Å)","Citation Author","Title","Publication Year","Structure Title","Expression Host","Source Organism","Total Number of Polymer Residues per Assembly",
,,,,,,,,,"Saccharomyces cerevisiae S288C",,
,,,,,,,,,"Saccharomyces cerevisiae S288C",,
,,,,,,,,,"Saccharomyces cerevisiae S288C",,
,,,,,,,,,"Saccharomyces cerevisiae S288C",,
,,,,,,,,,"Saccharomyces cerevisiae S288C",,
,,,,,,,,,"Saccharomyces cerevisiae S288C",,
,,,,,,,,,"Saccharomyces cerevisiae S288C",,
,,,,,,,,,"Saccharomyces cerevisiae S288C",,
,,,,,,,,,"Saccharomyces cerevisiae S288C",,
,,,,,,,,,"Saccharomyces cerevisiae S288C",,
,,,,,,,,,"Saccharomyces cerevisiae S288C",,
,,,,,,,,,"Saccharomyces cerevisiae S288C",,
,,,,,,,,,"Saccharomyces cerevisiae S288C",,
,,,,,,,,,"Saccharomyces cerevisiae S288C",,
,,,,,,,,,"Saccharomyces cerevisiae S288C",,
,,,,,,,,,"Saccharomyces cerevisiae S288C",,
,,,,,,,,,"Saccharomyces cerevisiae S288C",,
,,,,,,,,,"Saccharomyces cerevisiae S288C",,
,,,,,,,,,"Saccharomyces cerevisiae S288C",,
,,,,,,,,,"Saccharomyces cerevisiae S288C",,
,,,,,,,,,"Saccharomyces cerevisiae S288C",,
,,,,,,,,,"Saccharomyces cerevisiae S288C",,
,,,,,,,,,"Saccharomyces cerevisiae S288C",,
,,,,,,,,,"Saccharomyces cerevisiae S288C",,
,,,,,,,,,"Saccharomyces cerevisiae S288C",,
,,,,,,,,,"Saccharomyces cerevisiae S288C",,
,,,,,,,,,"Saccharomyces cerevisiae S288C",,
,,,,,,,,,"Saccharomyces cerevisiae S288C",,
,,,,,,,,,"Saccharomyces cerevisiae S288C",,
,,,,,,,,,"Saccharomyces cerevisiae S288C",,
,,,,,,,,,"Saccharomyces cerevisiae S288C",,
,,,,,,,,,"Saccharomyces cerevisiae S288C",,
,,,,,,,,,"Saccharomyces cerevisiae S288C",,
,,,,,,,,,"Saccharomyces cerevisiae S288C",,
,,,,,,,,,"Saccharomyces cerevisiae S288C",,
,,,,,,,,,"Saccharomyces cerevisiae S288C",,
,,,,,,,,,"Saccharomyces cerevisiae S288C",,
,,,,,,,,,"Saccharomyces cerevisiae S288C",,
"6ZJ3","Matzov, D.","2020-06-27","3.15","Matzov, D., Taoka, M., Nobe, Y., Yamauchi, Y., Halfon, Y., Asis, N., Zimermann, E., Rozenberg, H., Bashan, A., Bhushan, S., Isobe, T., Gray, M.W., Yonath, A., Shalev-Benami, M.","Cryo-EM structure of the highly atypical cytoplasmic ribosome of Euglena gracilis.",2020,"Cryo-EM structure of the highly atypical cytoplasmic ribosome of Euglena gracilis",,"Euglena gracilis",19888,
,"Halfon, H.",,,,,,,,"Euglena gracilis",,
,"Zimmerman, E.",,,,,,,,"Euglena gracilis",,
,"Rozenberg, H.",,,,,,,,"Euglena gracilis",,
,"Bashan, A.",,,,,,,,"Euglena gracilis",,
,"Gray, M.W.",,,,,,,,"Euglena gracilis",,
,"Yonath, A.E.",,,,,,,,"Euglena gracilis",,
,"Shalev-Benami, M.",,,,,,,,"Euglena gracilis",,
,,,,,,,,,"Euglena gracilis",,
,,,,,,,,,"Euglena gracilis",,
,,,,,,,,,"Euglena gracilis",,
,,,,,,,,,"Euglena gracilis",,
,,,,,,,,,"Euglena gracilis",,
,,,,,,,,,"Euglena gracilis",,
,,,,,,,,,"Euglena gracilis",,
,,,,,,,,,"Euglena gracilis",,
,,,,,,,,,"Euglena gracilis",,
,,,,,,,,,"Euglena gracilis",,
,,,,,,,,,"Euglena gracilis",,
,,,,,,,,,"Euglena gracilis",,
,,,,,,,,,"Euglena gracilis",,
,,,,,,,,,"Euglena gracilis",,
,,,,,,,,,"Euglena gracilis",,
,,,,,,,,,"Euglena gracilis",,
,,,,,,,,,"Euglena gracilis",,
,,,,,,,,,"Euglena gracilis",,
,,,,,,,,,"Euglena gracilis",,
,,,,,,,,,"Euglena gracilis",,
,,,,,,,,,"Euglena gracilis",,
,,,,,,,,,"Euglena gracilis",,
,,,,,,,,,"Euglena gracilis",,
,,,,,,,,,"Euglena gracilis",,
,,,,,,,,,"Euglena gracilis",,
,,,,,,,,,"Euglena gracilis",,
,,,,,,,,,"Euglena gracilis",,
,,,,,,,,,"Euglena gracilis",,
,,,,,,,,,"Euglena gracilis",,
,,,,,,,,,"Euglena gracilis",,
,,,,,,,,,"Euglena gracilis",,
,,,,,,,,,"Euglena gracilis",,
,,,,,,,,,"Euglena gracilis",,
,,,,,,,,,"Euglena gracilis",,
,,,,,,,,,"Euglena gracilis",,
,,,,,,,,,"Euglena gracilis",,
,,,,,,,,,"Euglena gracilis",,
,,,,,,,,,"Euglena gracilis",,
,,,,,,,,,"Euglena gracilis",,
,,,,,,,,,"Euglena gracilis",,
,,,,,,,,,"Euglena gracilis",,
,,,,,,,,,"Euglena gracilis",,
,,,,,,,,,"Euglena gracilis",,
,,,,,,,,,"Euglena gracilis",,
,,,,,,,,,"Euglena gracilis",,
,,,,,,,,,"Euglena gracilis",,
,,,,,,,,,"Euglena gracilis",,
,,,,,,,,,"Euglena gracilis",,
,,,,,,,,,"Euglena gracilis",,
,,,,,,,,,"Euglena gracilis",,
,,,,,,,,,"Euglena gracilis",,
,,,,,,,,,"Euglena gracilis",,
,,,,,,,,,"Euglena gracilis",,
,,,,,,,,,"Euglena gracilis",,
,,,,,,,,,"Euglena gracilis",,
,,,,,,,,,"Euglena gracilis",,
,,,,,,,,,"Euglena gracilis",,
,,,,,,,,,"Euglena gracilis",,
,,,,,,,,,"Euglena gracilis",,
,,,,,,,,,"Euglena gracilis",,
,,,,,,,,,"Euglena gracilis",,
,,,,,,,,,"Euglena gracilis",,
,,,,,,,,,"Euglena gracilis",,
,,,,,,,,,"Euglena gracilis",,
,,,,,,,,,"Euglena gracilis",,
,,,,,,,,,"Euglena gracilis",,
,,,,,,,,,"Euglena gracilis",,
,,,,,,,,,"Euglena gracilis",,
,,,,,,,,,"Euglena gracilis",,
,,,,,,,,,"Euglena gracilis",,
,,,,,,,,,"Euglena gracilis",,
,,,,,,,,,"Euglena gracilis",,
,,,,,,,,,"Euglena gracilis",,
,,,,,,,,,"Euglena gracilis",,
,,,,,,,,,"Euglena gracilis",,
,,,,,,,,,"Euglena gracilis",,
,,,,,,,,,"Euglena gracilis",,
,,,,,,,,,"Euglena gracilis",,
,,,,,,,,,"Euglena gracilis",,
,,,,,,,,,"Euglena gracilis",,
,,,,,,,,,"Euglena gracilis",,
,,,,,,,,,"Euglena gracilis",,
,,,,,,,,,"Euglena gracilis",,
,,,,,,,,,"Euglena gracilis",,
,,,,,,,,,"Euglena gracilis",,
,,,,,,,,,"Euglena gracilis",,
,,,,,,,,,"Euglena gracilis",,
,,,,,,,,,"Euglena gracilis",,
,,,,,,,,,"Euglena gracilis",,
,,,,,,,,,"Euglena gracilis",,
"6ZM5","Itoh, Y.","2020-07-01","2.89","Itoh, Y., Andrell, J., Choi, A., Richter, U., Maiti, P., Best, R.B., Barrientos, A., Battersby, B.J., Amunts, A.","Mechanism of membrane-tethered mitochondrial protein synthesis.",2021,"Human mitochondrial ribosome in complex with OXA1L, mRNA, A/A tRNA, P/P tRNA and nascent polypeptide",,"Homo sapiens",22365,
,"Andrell, J.",,,,,,,,"Homo sapiens",,
,"Amunts, A.",,,,,,,,"Homo sapiens",,
,,,,,,,,,"Homo sapiens",,
,,,,,,,,,"Homo sapiens",,
,,,,,,,,,"Homo sapiens",,
,,,,,,,,,"Homo sapiens",,
,,,,,,,,,"Homo sapiens",,
,,,,,,,,,"Homo sapiens",,
,,,,,,,,,"Homo sapiens",,
,,,,,,,,,"Homo sapiens",,
,,,,,,,,,"Homo sapiens",,
,,,,,,,,,"Homo sapiens",,
,,,,,,,,,"Homo sapiens",,
,,,,,,,,,"Homo sapiens",,
,,,,,,,,,"Homo sapiens",,
,,,,,,,,,"Homo sapiens",,
,,,,,,,,,"Homo sapiens",,
,,,,,,,,,"Homo sapiens",,
,,,,,,,,,"Homo sapiens",,
,,,,,,,,,"Homo sapiens",,
,,,,,,,,,"Homo sapiens",,
,,,,,,,,,"Homo sapiens",,
,,,,,,,,,"Homo sapiens",,
,,,,,,,,,"Homo sapiens",,
,,,,,,,,,"Homo sapiens",,
,,,,,,,,,"Homo sapiens",,
,,,,,,,,,"Homo sapiens",,
,,,,,,,,,"Homo sapiens",,
,,,,,,,,,"Homo sapiens",,
,,,,,,,,,"Homo sapiens",,
,,,,,,,,,"Homo sapiens",,
,,,,,,,,,"Homo sapiens",,
,,,,,,,,,"Homo sapiens",,
,,,,,,,,,"Homo sapiens",,
,,,,,,,,,"Homo sapiens",,
,,,,,,,,,"Homo sapiens",,
,,,,,,,,,"Homo sapiens",,
,,,,,,,,,"Homo sapiens",,
,,,,,,,,,"Homo sapiens",,
,,,,,,,,,"Homo sapiens",,
,,,,,,,,,"Homo sapiens",,
,,,,,,,,,"Homo sapiens",,
,,,,,,,,,"Homo sapiens",,
,,,,,,,,,"Homo sapiens",,
,,,,,,,,,"Homo sapiens",,
,,,,,,,,,"Homo sapiens",,
,,,,,,,,,"Homo sapiens",,
,,,,,,,,,"Homo sapiens",,
,,,,,,,,,"Homo sapiens",,
,,,,,,,,,"Homo sapiens",,
,,,,,,,,,"Homo sapiens",,
,,,,,,,,,"Homo sapiens",,
,,,,,,,,,"Homo sapiens",,
,,,,,,,,,"Homo sapiens",,
,,,,,,,,,"Homo sapiens",,
,,,,,,,,,"Homo sapiens",,
,,,,,,,,,"Homo sapiens",,
,,,,,,,,,"Homo sapiens",,
,,,,,,,,,"Homo sapiens",,
,,,,,,,,,"Homo sapiens",,
,,,,,,,,,"Homo sapiens",,
,,,,,,,,,"Homo sapiens",,
,,,,,,,,,"Homo sapiens",,
,,,,,,,,,"Homo sapiens",,
,,,,,,,,,"Homo sapiens",,
,,,,,,,,,"Homo sapiens",,
,,,,,,,,,"Homo sapiens",,
,,,,,,,,,"Homo sapiens",,
,,,,,,,,,"Homo sapiens",,
,,,,,,,,,"Homo sapiens",,
,,,,,,,,,"Homo sapiens",,
,,,,,,,,,"Homo sapiens",,
,,,,,,,,,"Homo sapiens",,
,,,,,,,,,"Homo sapiens",,
,,,,,,,,,"Homo sapiens",,
,,,,,,,,,"Homo sapiens",,
,,,,,,,,,"Homo sapiens",,
,,,,,,,,,"Homo sapiens",,
,,,,,,,,,"Homo sapiens",,
,,,,,,,,,"Homo sapiens",,
,,,,,,,,,"Homo sapiens",,
,,,,,,,,,"Homo sapiens",,
,,,,,,,,,"Homo sapiens",,
,,,,,,,,,"Homo sapiens",,
,,,,,,,,,"Homo sapiens",,
,,,,,,,,,"Homo sapiens",,
,,,,,,,,,"Homo sapiens",,
,,,,,,,,,"Homo sapiens",,
"6ZM6","Itoh, Y.","2020-07-01","2.59","Itoh, Y., Andrell, J., Choi, A., Richter, U., Maiti, P., Best, R.B., Barrientos, A., Battersby, B.J., Amunts, A.","Mechanism of membrane-tethered mitochondrial protein synthesis.",2021,"Human mitochondrial ribosome in complex with mRNA, A/A tRNA and P/P tRNA",,"Homo sapiens",21898,
,"Andrell, J.",,,,,,,,"Homo sapiens",,
,"Amunts, A.",,,,,,,,"Homo sapiens",,
,,,,,,,,,"Homo sapiens",,
,,,,,,,,,"Homo sapiens",,
,,,,,,,,,"Homo sapiens",,
,,,,,,,,,"Homo sapiens",,
,,,,,,,,,"Homo sapiens",,
,,,,,,,,,"Homo sapiens",,
,,,,,,,,,"Homo sapiens",,
,,,,,,,,,"Homo sapiens",,
,,,,,,,,,"Homo sapiens",,
,,,,,,,,,"Homo sapiens",,
,,,,,,,,,"Homo sapiens",,
,,,,,,,,,"Homo sapiens",,
,,,,,,,,,"Homo sapiens",,
,,,,,,,,,"Homo sapiens",,
,,,,,,,,,"Homo sapiens",,
,,,,,,,,,"Homo sapiens",,
,,,,,,,,,"Homo sapiens",,
,,,,,,,,,"Homo sapiens",,
,,,,,,,,,"Homo sapiens",,
,,,,,,,,,"Homo sapiens",,
,,,,,,,,,"Homo sapiens",,
,,,,,,,,,"Homo sapiens",,
,,,,,,,,,"Homo sapiens",,
,,,,,,,,,"Homo sapiens",,
,,,,,,,,,"Homo sapiens",,
,,,,,,,,,"Homo sapiens",,
,,,,,,,,,"Homo sapiens",,
,,,,,,,,,"Homo sapiens",,
,,,,,,,,,"Homo sapiens",,
,,,,,,,,,"Homo sapiens",,
,,,,,,,,,"Homo sapiens",,
,,,,,,,,,"Homo sapiens",,
,,,,,,,,,"Homo sapiens",,
,,,,,,,,,"Homo sapiens",,
,,,,,,,,,"Homo sapiens",,
,,,,,,,,,"Homo sapiens",,
,,,,,,,,,"Homo sapiens",,
,,,,,,,,,"Homo sapiens",,
,,,,,,,,,"Homo sapiens",,
,,,,,,,,,"Homo sapiens",,
,,,,,,,,,"Homo sapiens",,
,,,,,,,,,"Homo sapiens",,
,,,,,,,,,"Homo sapiens",,
,,,,,,,,,"Homo sapiens",,
,,,,,,,,,"Homo sapiens",,
,,,,,,,,,"Homo sapiens",,
,,,,,,,,,"Homo sapiens",,
,,,,,,,,,"Homo sapiens",,
,,,,,,,,,"Homo sapiens",,
,,,,,,,,,"Homo sapiens",,
,,,,,,,,,"Homo sapiens",,
,,,,,,,,,"Homo sapiens",,
,,,,,,,,,"Homo sapiens",,
,,,,,,,,,"Homo sapiens",,
,,,,,,,,,"Homo sapiens",,
,,,,,,,,,"Homo sapiens",,
,,,,,,,,,"Homo sapiens",,
,,,,,,,,,"Homo sapiens",,
,,,,,,,,,"Homo sapiens",,
,,,,,,,,,"Homo sapiens",,
,,,,,,,,,"Homo sapiens",,
,,,,,,,,,"Homo sapiens",,
,,,,,,,,,"Homo sapiens",,
,,,,,,,,,"Homo sapiens",,
,,,,,,,,,"Homo sapiens",,
,,,,,,,,,"Homo sapiens",,
,,,,,,,,,"Homo sapiens",,
,,,,,,,,,"Homo sapiens",,
,,,,,,,,,"Homo sapiens",,
,,,,,,,,,"Homo sapiens",,
,,,,,,,,,"Homo sapiens",,
,,,,,,,,,"Homo sapiens",,
,,,,,,,,,"Homo sapiens",,
,,,,,,,,,"Homo sapiens",,
,,,,,,,,,"Homo sapiens",,
,,,,,,,,,"Homo sapiens",,
,,,,,,,,,"Homo sapiens",,
,,,,,,,,,"Homo sapiens",,
,,,,,,,,,"Homo sapiens",,
,,,,,,,,,"Homo sapiens",,
,,,,,,,,,"Homo sapiens",,
,,,,,,,,,"Homo sapiens",,
,,,,,,,,,"Homo sapiens",,
,,,,,,,,,"Homo sapiens",,
"6ZQA","Cheng, J.","2020-07-09","4.4","Cheng, J., Lau, B., La Venuta, G., Ameismeier, M., Berninghausen, O., Hurt, E., Beckmann, R.","90 S pre-ribosome transformation into the primordial 40 S subunit.",2020,"Cryo-EM structure of the 90S pre-ribosome from Saccharomyces cerevisiae, state A (Poly-Ala)",,"Saccharomyces cerevisiae S288C",28494,
,"Lau, B.",,,,,,,,"Saccharomyces cerevisiae S288C",,
,"Venuta, G.L.",,,,,,,,"Saccharomyces cerevisiae S288C",,
,"Berninghausen, O.",,,,,,,,"Saccharomyces cerevisiae S288C",,
,"Hurt, E.",,,,,,,,"Saccharomyces cerevisiae S288C",,
,"Beckmann, R.",,,,,,,,"Saccharomyces cerevisiae S288C",,
,,,,,,,,,"Saccharomyces cerevisiae S288C",,
,,,,,,,,,"Saccharomyces cerevisiae S288C",,
,,,,,,,,,"Saccharomyces cerevisiae S288C",,
,,,,,,,,,"Saccharomyces cerevisiae S288C",,
,,,,,,,,,"Saccharomyces cerevisiae S288C",,
,,,,,,,,,"Saccharomyces cerevisiae S288C",,
,,,,,,,,,"Saccharomyces cerevisiae S288C",,
,,,,,,,,,"Saccharomyces cerevisiae S288C",,
,,,,,,,,,"Saccharomyces cerevisiae S288C",,
,,,,,,,,,"Saccharomyces cerevisiae S288C",,
,,,,,,,,,"Saccharomyces cerevisiae S288C",,
,,,,,,,,,"Saccharomyces cerevisiae S288C",,
,,,,,,,,,"Saccharomyces cerevisiae S288C",,
,,,,,,,,,"Saccharomyces cerevisiae S288C",,
,,,,,,,,,"Saccharomyces cerevisiae S288C",,
,,,,,,,,,"Saccharomyces cerevisiae S288C",,
,,,,,,,,,"Saccharomyces cerevisiae S288C",,
,,,,,,,,,"Saccharomyces cerevisiae S288C",,
,,,,,,,,,"Saccharomyces cerevisiae S288C",,
,,,,,,,,,"Saccharomyces cerevisiae S288C",,
,,,,,,,,,"Saccharomyces cerevisiae S288C",,
,,,,,,,,,"Saccharomyces cerevisiae S288C",,
,,,,,,,,,"Saccharomyces cerevisiae S288C",,
,,,,,,,,,"Saccharomyces cerevisiae S288C",,
,,,,,,,,,"Saccharomyces cerevisiae S288C",,
,,,,,,,,,"Saccharomyces cerevisiae S288C",,
,,,,,,,,,"Saccharomyces cerevisiae S288C",,
,,,,,,,,,"Saccharomyces cerevisiae S288C",,
,,,,,,,,,"Saccharomyces cerevisiae S288C",,
,,,,,,,,,"Saccharomyces cerevisiae S288C",,
,,,,,,,,,"Saccharomyces cerevisiae S288C",,
,,,,,,,,,"Saccharomyces cerevisiae S288C",,
,,,,,,,,,"Saccharomyces cerevisiae S288C",,
,,,,,,,,,"Saccharomyces cerevisiae S288C",,
,,,,,,,,,"Saccharomyces cerevisiae S288C",,
,,,,,,,,,"Saccharomyces cerevisiae S288C",,
,,,,,,,,,"Saccharomyces cerevisiae S288C",,
,,,,,,,,,"Saccharomyces cerevisiae S288C",,
,,,,,,,,,"Saccharomyces cerevisiae S288C",,
,,,,,,,,,"Saccharomyces cerevisiae S288C",,
,,,,,,,,,"Saccharomyces cerevisiae S288C",,
,,,,,,,,,"Saccharomyces cerevisiae S288C",,
,,,,,,,,,"Saccharomyces cerevisiae S288C",,
,,,,,,,,,"Saccharomyces cerevisiae S288C",,
,,,,,,,,,"Saccharomyces cerevisiae S288C",,
,,,,,,,,,"Saccharomyces cerevisiae S288C",,
,,,,,,,,,"Saccharomyces cerevisiae S288C",,
,,,,,,,,,"Saccharomyces cerevisiae S288C",,
,,,,,,,,,"Saccharomyces cerevisiae S288C",,
,,,,,,,,,"Saccharomyces cerevisiae S288C",,
,,,,,,,,,"Saccharomyces cerevisiae S288C",,
"6ZQB","Cheng, J.","2020-07-09","3.9","Cheng, J., Lau, B., La Venuta, G., Ameismeier, M., Berninghausen, O., Hurt, E., Beckmann, R.","90 S pre-ribosome transformation into the primordial 40 S subunit.",2020,"Cryo-EM structure of the 90S pre-ribosome from Saccharomyces cerevisiae, state B2",,"Saccharomyces cerevisiae S288C",35361,
,"Lau, B.",,,,,,,,"Saccharomyces cerevisiae S288C",,
,"Venuta, G.L.",,,,,,,,"Saccharomyces cerevisiae S288C",,
,"Berninghausen, O.",,,,,,,,"Saccharomyces cerevisiae S288C",,
,"Hurt, E.",,,,,,,,"Saccharomyces cerevisiae S288C",,
,"Beckmann, R.",,,,,,,,"Saccharomyces cerevisiae S288C",,
,,,,,,,,,"Saccharomyces cerevisiae S288C",,
,,,,,,,,,"Saccharomyces cerevisiae S288C",,
,,,,,,,,,"Saccharomyces cerevisiae S288C",,
,,,,,,,,,"Saccharomyces cerevisiae S288C",,
,,,,,,,,,"Saccharomyces cerevisiae S288C",,
,,,,,,,,,"Saccharomyces cerevisiae S288C",,
,,,,,,,,,"Saccharomyces cerevisiae S288C",,
,,,,,,,,,"Saccharomyces cerevisiae S288C",,
,,,,,,,,,"Saccharomyces cerevisiae S288C",,
,,,,,,,,,"Saccharomyces cerevisiae S288C",,
,,,,,,,,,"Saccharomyces cerevisiae S288C",,
,,,,,,,,,"Saccharomyces cerevisiae S288C",,
,,,,,,,,,"Saccharomyces cerevisiae S288C",,
,,,,,,,,,"Saccharomyces cerevisiae S288C",,
,,,,,,,,,"Saccharomyces cerevisiae S288C",,
,,,,,,,,,"Saccharomyces cerevisiae S288C",,
,,,,,,,,,"Saccharomyces cerevisiae S288C",,
,,,,,,,,,"Saccharomyces cerevisiae S288C",,
,,,,,,,,,"Saccharomyces cerevisiae S288C",,
,,,,,,,,,"Saccharomyces cerevisiae S288C",,
,,,,,,,,,"Saccharomyces cerevisiae S288C",,
,,,,,,,,,"Saccharomyces cerevisiae S288C",,
,,,,,,,,,"Saccharomyces cerevisiae S288C",,
,,,,,,,,,"Saccharomyces cerevisiae S288C",,
,,,,,,,,,"Saccharomyces cerevisiae S288C",,
,,,,,,,,,"Saccharomyces cerevisiae S288C",,
,,,,,,,,,"Saccharomyces cerevisiae S288C",,
,,,,,,,,,"Saccharomyces cerevisiae S288C",,
,,,,,,,,,"Saccharomyces cerevisiae S288C",,
,,,,,,,,,"Saccharomyces cerevisiae S288C",,
,,,,,,,,,"Saccharomyces cerevisiae S288C",,
,,,,,,,,,"Saccharomyces cerevisiae S288C",,
,,,,,,,,,"Saccharomyces cerevisiae S288C",,
,,,,,,,,,"Saccharomyces cerevisiae S288C",,
,,,,,,,,,"Saccharomyces cerevisiae S288C",,
,,,,,,,,,"Saccharomyces cerevisiae S288C",,
,,,,,,,,,"Saccharomyces cerevisiae S288C",,
,,,,,,,,,"Saccharomyces cerevisiae S288C",,
,,,,,,,,,"Saccharomyces cerevisiae S288C",,
,,,,,,,,,"Saccharomyces cerevisiae S288C",,
,,,,,,,,,"Saccharomyces cerevisiae S288C",,
,,,,,,,,,"Saccharomyces cerevisiae S288C",,
,,,,,,,,,"Saccharomyces cerevisiae S288C",,
,,,,,,,,,"Saccharomyces cerevisiae S288C",,
,,,,,,,,,"Saccharomyces cerevisiae S288C",,
,,,,,,,,,"Saccharomyces cerevisiae S288C",,
,,,,,,,,,"Saccharomyces cerevisiae S288C",,
,,,,,,,,,"Saccharomyces cerevisiae S288C",,
,,,,,,,,,"Saccharomyces cerevisiae S288C",,
,,,,,,,,,"Saccharomyces cerevisiae S288C",,
,,,,,,,,,"Saccharomyces cerevisiae S288C",,
,,,,,,,,,"Saccharomyces cerevisiae S288C",,
,,,,,,,,,"Saccharomyces cerevisiae S288C",,
,,,,,,,,,"Saccharomyces cerevisiae S288C",,
,,,,,,,,,"Saccharomyces cerevisiae S288C",,
,,,,,,,,,"Saccharomyces cerevisiae S288C",,
,,,,,,,,,"Saccharomyces cerevisiae S288C",,
,,,,,,,,,"Saccharomyces cerevisiae S288C",,
,,,,,,,,,"Saccharomyces cerevisiae S288C",,
,,,,,,,,,"Saccharomyces cerevisiae S288C",,
,,,,,,,,,"Saccharomyces cerevisiae S288C",,
,,,,,,,,,"Saccharomyces cerevisiae S288C",,
,,,,,,,,,"Saccharomyces cerevisiae S288C",,
"6ZQC","Cheng, J.","2020-07-09","3.8","Cheng, J., Lau, B., La Venuta, G., Ameismeier, M., Berninghausen, O., Hurt, E., Beckmann, R.","90 S pre-ribosome transformation into the primordial 40 S subunit.",2020,"Cryo-EM structure of the 90S pre-ribosome from Saccharomyces cerevisiae, state Pre-A1",,"Saccharomyces cerevisiae S288C",37644,
,"Lau, B.",,,,,,,,"Saccharomyces cerevisiae S288C",,
,"Venuta, G.L.",,,,,,,,"Saccharomyces cerevisiae S288C",,
,"Berninghausen, O.",,,,,,,,"Saccharomyces cerevisiae S288C",,
,"Hurt, E.",,,,,,,,"Saccharomyces cerevisiae S288C",,
,"Beckmann, R.",,,,,,,,"Saccharomyces cerevisiae S288C",,
,,,,,,,,,"Saccharomyces cerevisiae S288C",,
,,,,,,,,,"Saccharomyces cerevisiae S288C",,
,,,,,,,,,"Saccharomyces cerevisiae S288C",,
,,,,,,,,,"Saccharomyces cerevisiae S288C",,
,,,,,,,,,"Saccharomyces cerevisiae S288C",,
,,,,,,,,,"Saccharomyces cerevisiae S288C",,
,,,,,,,,,"Saccharomyces cerevisiae S288C",,
,,,,,,,,,"Saccharomyces cerevisiae S288C",,
,,,,,,,,,"Saccharomyces cerevisiae S288C",,
,,,,,,,,,"Saccharomyces cerevisiae S288C",,
,,,,,,,,,"Saccharomyces cerevisiae S288C",,
,,,,,,,,,"Saccharomyces cerevisiae S288C",,
,,,,,,,,,"Saccharomyces cerevisiae S288C",,
,,,,,,,,,"Saccharomyces cerevisiae S288C",,
,,,,,,,,,"Saccharomyces cerevisiae S288C",,
,,,,,,,,,"Saccharomyces cerevisiae S288C",,
,,,,,,,,,"Saccharomyces cerevisiae S288C",,
,,,,,,,,,"Saccharomyces cerevisiae S288C",,
,,,,,,,,,"Saccharomyces cerevisiae S288C",,
,,,,,,,,,"Saccharomyces cerevisiae S288C",,
,,,,,,,,,"Saccharomyces cerevisiae S288C",,
,,,,,,,,,"Saccharomyces cerevisiae S288C",,
,,,,,,,,,"Saccharomyces cerevisiae S288C",,
,,,,,,,,,"Saccharomyces cerevisiae S288C",,
,,,,,,,,,"Saccharomyces cerevisiae S288C",,
,,,,,,,,,"Saccharomyces cerevisiae S288C",,
,,,,,,,,,"Saccharomyces cerevisiae S288C",,
,,,,,,,,,"Saccharomyces cerevisiae S288C",,
,,,,,,,,,"Saccharomyces cerevisiae S288C",,
,,,,,,,,,"Saccharomyces cerevisiae S288C",,
,,,,,,,,,"Saccharomyces cerevisiae S288C",,
,,,,,,,,,"Saccharomyces cerevisiae S288C",,
,,,,,,,,,"Saccharomyces cerevisiae S288C",,
,,,,,,,,,"Saccharomyces cerevisiae S288C",,
,,,,,,,,,"Saccharomyces cerevisiae S288C",,
,,,,,,,,,"Saccharomyces cerevisiae S288C",,
,,,,,,,,,"Saccharomyces cerevisiae S288C",,
,,,,,,,,,"Saccharomyces cerevisiae S288C",,
,,,,,,,,,"Saccharomyces cerevisiae S288C",,
,,,,,,,,,"Saccharomyces cerevisiae S288C",,
,,,,,,,,,"Saccharomyces cerevisiae S288C",,
,,,,,,,,,"Saccharomyces cerevisiae S288C",,
,,,,,,,,,"Saccharomyces cerevisiae S288C",,
,,,,,,,,,"Saccharomyces cerevisiae S288C",,
,,,,,,,,,"Saccharomyces cerevisiae S288C",,
,,,,,,,,,"Saccharomyces cerevisiae S288C",,
,,,,,,,,,"Saccharomyces cerevisiae S288C",,
,,,,,,,,,"Saccharomyces cerevisiae S288C",,
,,,,,,,,,"Saccharomyces cerevisiae S288C",,
,,,,,,,,,"Saccharomyces cerevisiae S288C",,
,,,,,,,,,"Saccharomyces cerevisiae S288C",,
,,,,,,,,,"Saccharomyces cerevisiae S288C",,
,,,,,,,,,"Saccharomyces cerevisiae S288C",,
,,,,,,,,,"Saccharomyces cerevisiae S288C",,
,,,,,,,,,"Saccharomyces cerevisiae S288C",,
,,,,,,,,,"Saccharomyces cerevisiae S288C",,
,,,,,,,,,"Saccharomyces cerevisiae S288C",,
,,,,,,,,,"Saccharomyces cerevisiae S288C",,
,,,,,,,,,"Saccharomyces cerevisiae S288C",,
,,,,,,,,,"Saccharomyces cerevisiae S288C",,
,,,,,,,,,"Saccharomyces cerevisiae S288C",,
"6ZQD","Cheng, J.","2020-07-09","3.8","Cheng, J., Lau, B., La Venuta, G., Ameismeier, M., Berninghausen, O., Hurt, E., Beckmann, R.","90 S pre-ribosome transformation into the primordial 40 S subunit.",2020,"Cryo-EM structure of the 90S pre-ribosome from Saccharomyces cerevisiae, state Post-A1",,"Saccharomyces cerevisiae S288C",34253,
,"Lau, B.",,,,,,,,"Saccharomyces cerevisiae S288C",,
,"Venuta, G.L.",,,,,,,,"Saccharomyces cerevisiae S288C",,
,"Berninghausen, O.",,,,,,,,"Saccharomyces cerevisiae S288C",,
,"Hurt, E.",,,,,,,,"Saccharomyces cerevisiae S288C",,
,"Beckmann, R.",,,,,,,,"Saccharomyces cerevisiae S288C",,
,,,,,,,,,"Saccharomyces cerevisiae S288C",,
