"Assembly ID","Deposition Date","PDB ID","DOI","Title",
"4Z3S-2","2015-03-31","4Z3S","10.1016/j.molcel.2015.04.014","Distinct tRNA Accommodation Intermediates Observed on the Ribosome with the Antibiotics Hygromycin A and A201A.",
"6B4V-1","2017-09-27","6B4V","10.1016/j.jmb.2018.01.007","Mechanism of Inhibition of Translation Termination by Blasticidin S.",
"6B4V-2","2017-09-27","6B4V","10.1016/j.jmb.2018.01.007","Mechanism of Inhibition of Translation Termination by Blasticidin S.",
"6ND6-1","2018-12-13","6ND6","10.1261/rna.069260.118","High-resolution crystal structures of ribosome-bound chloramphenicol and erythromycin provide the ultimate basis for their competition.",
"6ND6-2","2018-12-13","6ND6","10.1261/rna.069260.118","High-resolution crystal structures of ribosome-bound chloramphenicol and erythromycin provide the ultimate basis for their competition.",
"4V8I-1","2011-12-12","4V8I","10.1126/science.1218538","How hibernation factors RMF, HPF, and YfiA turn off protein synthesis.",
"4V8I-2","2011-12-12","4V8I","10.1126/science.1218538","How hibernation factors RMF, HPF, and YfiA turn off protein synthesis.",
"1OLN-1","2003-08-08","1OLN","10.1016/S1074-5521(03)00173-X","Structural Basis for Contrasting Activities of Ribosome Binding Thiazole Antibiotics",
"5DOY-1","2015-09-11","5DOY","10.1016/j.molcel.2015.04.014","Distinct tRNA Accommodation Intermediates Observed on the Ribosome with the Antibiotics Hygromycin A and A201A.",
"5DOY-2","2015-09-11","5DOY","10.1016/j.molcel.2015.04.014","Distinct tRNA Accommodation Intermediates Observed on the Ribosome with the Antibiotics Hygromycin A and A201A.",
"3J5L-1","2013-10-23","3J5L","10.1038/ncomms4501","Molecular basis for erythromycin-dependent ribosome stalling during translation of the ErmBL leader peptide.",
"6AZ1-1","2017-09-09","6AZ1","10.1038/s41467-017-01664-4","Atomic resolution snapshot of Leishmania ribosome inhibition by the aminoglycoside paromomycin.",
"4V9P-3","2013-05-03","4V9P","10.1126/science.1235970","Control of ribosomal subunit rotation by elongation factor G.",
"4V9P-2","2013-05-03","4V9P","10.1126/science.1235970","Control of ribosomal subunit rotation by elongation factor G.",
"4V9P-1","2013-05-03","4V9P","10.1126/science.1235970","Control of ribosomal subunit rotation by elongation factor G.",
"4V9P-4","2013-05-03","4V9P","10.1126/science.1235970","Control of ribosomal subunit rotation by elongation factor G.",
"6CAE-1","2018-01-30","6CAE","10.1016/j.molcel.2018.03.001","Odilorhabdins, Antibacterial Agents that Cause Miscoding by Binding at a New Ribosomal Site.",
"6CAE-2","2018-01-30","6CAE","10.1016/j.molcel.2018.03.001","Odilorhabdins, Antibacterial Agents that Cause Miscoding by Binding at a New Ribosomal Site.",
"4V9B-2","2012-07-18","4V9B","10.1073/pnas.1216691110","Structural basis for potent inhibitory activity of the antibiotic tigecycline during protein synthesis.",
"4V9B-1","2012-07-18","4V9B","10.1073/pnas.1216691110","Structural basis for potent inhibitory activity of the antibiotic tigecycline during protein synthesis.",
"4V9C-1","2012-07-25","4V9C","10.1038/nsmb.2360","Allosteric control of the ribosome by small-molecule antibiotics.",
"4V9C-2","2012-07-25","4V9C","10.1038/nsmb.2360","Allosteric control of the ribosome by small-molecule antibiotics.",
"1SM1-1","2004-03-08","1SM1","10.1186/1741-7007-2-4","Alterations at the Peptidyl Transferase Centre of the Ribosome Induced by the Synergistic Action of the Streptogramins Dalfopristin and Quinupristin.",
"4V9S-2","2013-12-05","4V9S","10.1016/j.celrep.2013.12.024","The antibiotics dityromycin and GE82832 bind protein S12 and block EF-G-catalyzed translocation.",
"4V9S-1","2013-12-05","4V9S","10.1016/j.celrep.2013.12.024","The antibiotics dityromycin and GE82832 bind protein S12 and block EF-G-catalyzed translocation.",
"4V9R-1","2013-12-05","4V9R","10.1016/j.celrep.2013.12.024","The antibiotics dityromycin and GE82832 bind protein S12 and block EF-G-catalyzed translocation.",
"4V9R-2","2013-12-05","4V9R","10.1016/j.celrep.2013.12.024","The antibiotics dityromycin and GE82832 bind protein S12 and block EF-G-catalyzed translocation.",
"2JQ7-1","2007-05-30","2JQ7","10.1093/NAR/GKL1066","L11 Domain Rearrangement Upon Binding to RNA and Thiostrepton Studied by NMR Spectroscopy",
"4V9A-1","2012-07-18","4V9A","10.1073/pnas.1216691110","Structural basis for potent inhibitory activity of the antibiotic tigecycline during protein synthesis.",
"4V9A-2","2012-07-18","4V9A","10.1073/pnas.1216691110","Structural basis for potent inhibitory activity of the antibiotic tigecycline during protein synthesis.",
"4D5N-1","2014-11-06","4D5N","10.1016/J.MOLCEL.2014.12.016","Cryo-Em of Ribosomal 80S Complexes with Termination Factors Reveals the Translocated Cricket Paralysis Virus Ires.",
"1N8R-1","2002-11-21","1N8R","10.1016/S0022-2836(03)00668-5","Structures of Five Antibiotics Bound at the Peptidyl Transferase Center of 
the Large Ribosomal Subunit",
"4DV1-1","2012-02-22","4DV1",,"A structural basis for streptomycin resistance",
"6OKK-1","2019-04-13","6OKK","10.7554/eLife.03080","Cryo-EM structure of the Plasmodium falciparum 80S ribosome bound to the anti-protozoan drug emetine.",
"4DV3-1","2012-02-22","4DV3",,"A structural basis for streptomycin resistance",
"4V7M-1","2009-11-12","4V7M","10.1038/nsmb.1755","The structures of the anti-tuberculosis antibiotics viomycin and capreomycin bound to the 70S ribosome.",
"4V7M-2","2009-11-12","4V7M","10.1038/nsmb.1755","The structures of the anti-tuberculosis antibiotics viomycin and capreomycin bound to the 70S ribosome.",
"4V7L-1","2009-11-12","4V7L","10.1038/nsmb.1755","The structures of the anti-tuberculosis antibiotics viomycin and capreomycin bound to the 70S ribosome.",
"4V7L-2","2009-11-12","4V7L","10.1038/nsmb.1755","The structures of the anti-tuberculosis antibiotics viomycin and capreomycin bound to the 70S ribosome.",
"6WDA-1","2020-03-31","6WDA","10.1038/s41586-020-2447-x","Cryo-EM of elongating ribosome with EF-Tu•GTP elucidates tRNA proofreading.",
"4WWW-2","2014-11-12","4WWW","10.1128/AAC.00860-10","Binding and action of CEM-101, a new fluoroketolide antibiotic that inhibits protein synthesis.",
"4WWW-1","2014-11-12","4WWW","10.1128/AAC.00860-10","Binding and action of CEM-101, a new fluoroketolide antibiotic that inhibits protein synthesis.",
"5DOX-1","2015-09-11","5DOX","10.1016/j.molcel.2015.04.014","Distinct tRNA Accommodation Intermediates Observed on the Ribosome with the Antibiotics Hygromycin A and A201A.",
"5DOX-2","2015-09-11","5DOX","10.1016/j.molcel.2015.04.014","Distinct tRNA Accommodation Intermediates Observed on the Ribosome with the Antibiotics Hygromycin A and A201A.",
"3J7Z-1","2014-08-27","3J7Z","10.1016/j.molcel.2014.09.014","Drug Sensing by the Ribosome Induces Translational Arrest via Active Site Perturbation.",
"3J92-1","2014-12-02","3J92","10.1016/j.molcel.2014.12.015","Structure and Assembly Pathway of the Ribosome Quality Control Complex.",
"5J88-1","2016-04-07","5J88","10.1073/pnas.1605127113","Resistance mutations generate divergent antibiotic susceptibility profiles against translation inhibitors.",
"5J88-2","2016-04-07","5J88","10.1073/pnas.1605127113","Resistance mutations generate divergent antibiotic susceptibility profiles against translation inhibitors.",
"6CFL-1","2018-02-15","6CFL","10.1016/j.jmb.2018.01.016","Binding and Action of Amino Acid Analogs of Chloramphenicol upon the Bacterial Ribosome.",
"6CFL-2","2018-02-15","6CFL","10.1016/j.jmb.2018.01.016","Binding and Action of Amino Acid Analogs of Chloramphenicol upon the Bacterial Ribosome.",
"4KHP-1","2013-05-01","4KHP","10.1016/j.jmb.2013.05.004","Crystal Structure of a Bioactive Pactamycin Analog Bound to the 30S Ribosomal Subunit.",
"6CFK-1","2018-02-15","6CFK","10.1016/j.jmb.2018.01.016","Binding and Action of Amino Acid Analogs of Chloramphenicol upon the Bacterial Ribosome.",
"6CFK-2","2018-02-15","6CFK","10.1016/j.jmb.2018.01.016","Binding and Action of Amino Acid Analogs of Chloramphenicol upon the Bacterial Ribosome.",
"6CFJ-2","2018-02-15","6CFJ","10.1016/j.jmb.2018.01.016","Binding and Action of Amino Acid Analogs of Chloramphenicol upon the Bacterial Ribosome.",
"6CFJ-1","2018-02-15","6CFJ","10.1016/j.jmb.2018.01.016","Binding and Action of Amino Acid Analogs of Chloramphenicol upon the Bacterial Ribosome.",
"4WF1-1","2014-09-11","4WF1","10.1073/pnas.1414401111","Negamycin induces translational stalling and miscoding by binding to the small subunit head domain of the Escherichia coli ribosome.",
"4WF1-2","2014-09-11","4WF1","10.1073/pnas.1414401111","Negamycin induces translational stalling and miscoding by binding to the small subunit head domain of the Escherichia coli ribosome.",
"5HCQ-2","2016-01-04","5HCQ","10.1093/nar/gkw018","Structures of proline-rich peptides bound to the ribosome reveal a common mechanism of protein synthesis inhibition.",
"5HCQ-1","2016-01-04","5HCQ","10.1093/nar/gkw018","Structures of proline-rich peptides bound to the ribosome reveal a common mechanism of protein synthesis inhibition.",
"5HCP-2","2016-01-04","5HCP","10.1093/nar/gkw018","Structures of proline-rich peptides bound to the ribosome reveal a common mechanism of protein synthesis inhibition.",
"5HD1-2","2016-01-04","5HD1","10.1093/nar/gkw018","Structures of proline-rich peptides bound to the ribosome reveal a common mechanism of protein synthesis inhibition.",
"5HCP-1","2016-01-04","5HCP","10.1093/nar/gkw018","Structures of proline-rich peptides bound to the ribosome reveal a common mechanism of protein synthesis inhibition.",
"5HD1-1","2016-01-04","5HD1","10.1093/nar/gkw018","Structures of proline-rich peptides bound to the ribosome reveal a common mechanism of protein synthesis inhibition.",
"6WD8-1","2020-03-31","6WD8","10.1038/s41586-020-2447-x","Cryo-EM of elongating ribosome with EF-Tu•GTP elucidates tRNA proofreading.",
"6WD9-1","2020-03-31","6WD9","10.1038/s41586-020-2447-x","Cryo-EM of elongating ribosome with EF-Tu•GTP elucidates tRNA proofreading.",
"4W2H-1","2014-09-12","4W2H","10.1016/j.molcel.2014.09.020","Amicoumacin a inhibits translation by stabilizing mRNA interaction with the ribosome.",
"4W2H-2","2014-09-12","4W2H","10.1016/j.molcel.2014.09.020","Amicoumacin a inhibits translation by stabilizing mRNA interaction with the ribosome.",
"3DD7-2","2008-06-05","3DD7","10.1074/jbc.M805654200","Doc of Prophage P1 Is Inhibited by Its Antitoxin Partner Phd through Fold Complementation",
"3DD7-1","2008-06-05","3DD7","10.1074/jbc.M805654200","Doc of Prophage P1 Is Inhibited by Its Antitoxin Partner Phd through Fold Complementation",
"1YIT-1","2005-01-13","1YIT","10.1016/J.CELL.2005.02.005","Structures of Mlsbk Antibiotics Bound to Mutated Large Ribosomal Subunits Provide a Structural Explanation for Resistance.",
"5J8A-1","2016-04-07","5J8A","10.1073/pnas.1605127113","Resistance mutations generate divergent antibiotic susceptibility profiles against translation inhibitors.",
"5J8A-2","2016-04-07","5J8A","10.1073/pnas.1605127113","Resistance mutations generate divergent antibiotic susceptibility profiles against translation inhibitors.",
"3T1H-1","2011-07-21","3T1H","10.1016/j.jmb.2011.12.048","Human tRNA(Lys3)(UUU) Is Pre-Structured by Natural Modifications for Cognate and Wobble Codon Binding through Keto-Enol Tautomerism.",
"3DD9-4","2008-06-05","3DD9","10.1074/jbc.M114.572396","The intrinsically disordered domain of the antitoxin Phd chaperones the toxin Doc against irreversible inactivation and misfolding",
"3DD9-3","2008-06-05","3DD9","10.1074/jbc.M114.572396","The intrinsically disordered domain of the antitoxin Phd chaperones the toxin Doc against irreversible inactivation and misfolding",
"3DD9-2","2008-06-05","3DD9","10.1074/jbc.M114.572396","The intrinsically disordered domain of the antitoxin Phd chaperones the toxin Doc against irreversible inactivation and misfolding",
"3DD9-1","2008-06-05","3DD9","10.1074/jbc.M114.572396","The intrinsically disordered domain of the antitoxin Phd chaperones the toxin Doc against irreversible inactivation and misfolding",
"5J7L-2","2016-04-06","5J7L","10.1073/pnas.1605127113","Resistance mutations generate divergent antibiotic susceptibility profiles against translation inhibitors.",
"5J7L-1","2016-04-06","5J7L","10.1073/pnas.1605127113","Resistance mutations generate divergent antibiotic susceptibility profiles against translation inhibitors.",
"4W2F-2","2014-09-12","4W2F","10.1016/j.molcel.2014.09.020","Amicoumacin a inhibits translation by stabilizing mRNA interaction with the ribosome.",
"4W2F-1","2014-09-12","4W2F","10.1016/j.molcel.2014.09.020","Amicoumacin a inhibits translation by stabilizing mRNA interaction with the ribosome.",
"4W2G-2","2014-09-12","4W2G","10.1016/j.molcel.2014.09.020","Amicoumacin a inhibits translation by stabilizing mRNA interaction with the ribosome.",
"4W2G-1","2014-09-12","4W2G","10.1016/j.molcel.2014.09.020","Amicoumacin a inhibits translation by stabilizing mRNA interaction with the ribosome.",
"4W2I-2","2014-09-12","4W2I","10.1016/j.molcel.2014.09.021","Negamycin Interferes with Decoding and Translocation by Simultaneous Interaction with rRNA and tRNA.",
"4W2I-1","2014-09-12","4W2I","10.1016/j.molcel.2014.09.021","Negamycin Interferes with Decoding and Translocation by Simultaneous Interaction with rRNA and tRNA.",
"4X66-1","2014-12-06","4X66","10.1038/nsmb.3148","N(6)-methyladenosine in mRNA disrupts tRNA selection and translation-elongation dynamics.",
"4X65-1","2014-12-06","4X65","10.1038/nsmb.3148","N(6)-methyladenosine in mRNA disrupts tRNA selection and translation-elongation dynamics.",
"4X64-1","2014-12-06","4X64","10.1038/nsmb.3148","N(6)-methyladenosine in mRNA disrupts tRNA selection and translation-elongation dynamics.",
"4X62-1","2014-12-06","4X62","10.1038/nsmb.3148","N(6)-methyladenosine in mRNA disrupts tRNA selection and translation-elongation dynamics.",
"2CZW-1","2005-07-19","2CZW","10.1016/j.bbrc.2006.02.192","A fifth protein subunit Ph1496p elevates the optimum temperature for the ribonuclease P activity from Pyrococcus horikoshii OT3",
"6BOH-1","2017-11-20","6BOH","10.1016/j.str.2018.04.001","Conformational Control of Translation Termination on the 70S Ribosome.",
"6BOH-2","2017-11-20","6BOH","10.1016/j.str.2018.04.001","Conformational Control of Translation Termination on the 70S Ribosome.",
"3I55-1","2009-07-03","3I55","10.1128/AAC.00817-09","Structures of triacetyloleandomycin and mycalamide A bind to the large ribosomal subunit of Haloarcula marismortui.",
"5J5B-1","2016-04-01","5J5B","10.1073/pnas.1605127113","Resistance mutations generate divergent antibiotic susceptibility profiles against translation inhibitors.",
"5J5B-2","2016-04-01","5J5B","10.1073/pnas.1605127113","Resistance mutations generate divergent antibiotic susceptibility profiles against translation inhibitors.",
"4W29-2","2014-07-02","4W29","10.1126/science.1255030","How the ribosome hands the A-site tRNA to the P site during EF-G-catalyzed translocation.",
"4W29-1","2014-07-02","4W29","10.1126/science.1255030","How the ribosome hands the A-site tRNA to the P site during EF-G-catalyzed translocation.",
"5HAU-2","2015-12-30","5HAU","10.1093/nar/gkw018","Structures of proline-rich peptides bound to the ribosome reveal a common mechanism of protein synthesis inhibition.",
"5HAU-1","2015-12-30","5HAU","10.1093/nar/gkw018","Structures of proline-rich peptides bound to the ribosome reveal a common mechanism of protein synthesis inhibition.",
"5J91-2","2016-04-08","5J91","10.1073/pnas.1605127113","Resistance mutations generate divergent antibiotic susceptibility profiles against translation inhibitors.",
"5J91-1","2016-04-08","5J91","10.1073/pnas.1605127113","Resistance mutations generate divergent antibiotic susceptibility profiles against translation inhibitors.",
"6WD2-1","2020-03-31","6WD2","10.1038/s41586-020-2447-x","Cryo-EM of elongating ribosome with EF-Tu•GTP elucidates tRNA proofreading.",
